Model,Comment,Rating,Codigo
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente estoy satisfecho con el producto, es lo mejor.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Estoy muy feliz con mi compra.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy buen celular es carga rápida y demás sobre su calentamiento no es tan grave no es incómodo solo que si activa para más fps si ya es que se pasa pero de resto muy buen producto me gustó.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Buen producto de acuerdo a su precio.,4,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Super equipo muy bueno.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Excelente producto calidad precio, lo único malo es la batería, pero con su cargador de 60w carga súper rápido en una hora y lo otro es la camara que no he podido configurar una mejor de resto una excelente compra.",5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Excelente acabado premium y prestaciones a buen precio. Evaluando el funcionamiento.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Muy bien teléfono.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,Todo correcto.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,En mi opinión es un celular gama media muy bonito bueno y barato tiene un buen rendimiento hacia los juegos le doy un 9/10 porq la batería se descarga como más o menos rápido pero no se nota casi y las cámaras son muy buenas pero en algunas fotos no coge bien y se distorsiona algunos lados pero la verdad muy bueno 🔥.,5,MX14
Xiaomi POCO Poco X6 Pro 5G Dual SIM 512 GB negro 12 GB RAM,"Muy buen teléfono. Se carga súper rápido, pero así mismo la batería no dura tanto. Sin embargo fue una excelente inversión.",5,MX14
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Buen teléfono relación calidad precio, muy bueno para uso diario para una persona que solo usen redes sociales y una que otra cosa básica, por el precio es el de mejor especificaciones.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"La verdad me enamoré del color que pedí, es un dispositivo bastante liviano, las camaras no son la gran cosa, pensé que por tener una de 50mp pues sería más sorprendente, pero tiene una media 3:4 para la foto de 50mp. Es decir no puedes tomar una foto full pantalla con los 50mp, eso me decepcionó, del resto pues el tlf esta muy bien. Debes cambiar la memoria ram en la configuración, trae 4gb de ram, así que debes subirla. Hasta los momentos es todo.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Me pareció buenísimo, tiene una cámara estupenda, llega el producto bien y rapido.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Fue el regalo de navidad de mi hija, ella está feliz con su celular nuevo, tiene buena cámara no excelente pero si muy buena, los juegos que usa corren muy bien, lo único que no me gustó es que no aclaren en la descripción que viene con cargador europeo.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,La batería le dura dos días. La cámara abarca poco pero las fotos son de buena calidad. No se le puede quitar el sonido del teclado para marcar.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Buen producto, el unico inconveniente es que la pila llega al 95% de carga y la pantalla empieza a titilar y no carga mas.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente producto cumple con mis expectativas.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Rapido seguro gran producto. Muy satisfecho.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Es muy buen equipo para su precio supera las expectativas. Lo único es que mienten respecto al procesador cuando lo analice me fije trae otro procesador un poco más lento pero no considere vale la pena crear un proceso para devolucion por ese detalle considero deberían decir la verdad.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"En realidad fue un regalo para mi madre y ella esta feliz, hemos tenido comunicación por video llamada y la verdad el equipo funciona muy bien.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"En perfecto estado aparentemente, con su respectivo cargador.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente relación calidad precio 🔝.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Buen producto pero debe aclarar que la ram viene también virtual, no son 8 sino 4 normal y 4 virtuales.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Buen producto , el cargador no biene europeo.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Me gusto mucho este equipo, muy bueno.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Muy buen equipo.
La relación costos beneficios excelente.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Me encanto este teléfono, es funcional al 100% la batería tiene buena duración, el almacenamiento, todo me ha parecido espectacular. Lo recomiendo totalmente.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bonito.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Excelente teléfono, la verdad no soy muy gomoso pero para lo que lo uso en mi trabajo me es muy praty funcional.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bueno gracias.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Producto gama media, bueno para su precio.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente calidad precio.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Bien , grande , util.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Excelente teléfono, a mi esposa le encantó. Regalo de aniversario de bodas.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bonito cumplió las expectativas de tamaño y modelo.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,El equipo se comporta bien.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Super rápido, y confiable.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bueno.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Es el mejor en calidad/precio. Muy buen teléfono 👍.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen precio y la calidad para el mismo.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Ya llevo 3 son buenos.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Rápidos y seguros.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente cumplió con mis expectivaa.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,El adaptador de corriente es europeo y se necesita de un adaptador adicional para cargar.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Excelente, muy buena opción calidad precio.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen producto recomendado.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Es un excelente producto, muy recomendable y personas serías muchas gracias.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Muy asequible, exelente relación calidad-precio, buenas características. Recomendado.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Los xiaomi no decepcionan ahora vienen con hyperos o para actualizar a ese , corre rapido y bateria dura bastante.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Es grande y el diseño es muy bonito.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Realmente por ese precio es más que satisfactorio.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,El dispositivo cumple con todos buenas cámaras la estética etc.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Me siento muy complacido por esta compra, muy económico y todo lo que podrias pedir de un buen celular <3.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Buen celular, el sistema operativo no es el mejor, la cámara buena resolución, y el cargador tiene que ser el original si o si.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente equipo.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,El celular es bueno en general. Lo único es que la camara por el momento me ha parecido básica.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Encantada con mi celular muy lindo lleno mis espectativas cmo lo buscaba.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Hasta el momento ha sido funcional, es un poco lento en algunos momentos, pero con relación a su precio me parece una buena compra.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Buen celular. Buena camara. Pero a ratos se pone como lento. De resto todo bien.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Hasta ahora no hay problema con el equipo, pero la duración de la batería es su punto débil.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"El celular esta a buen precio y funcióna bien, la cámara es basica, por mejorar la cámara.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen celular.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente producto. Gracias por el obsequio 🎁 navideño.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente gracias.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Es económico, trae cargador tipo europeo siendo vendido en colombia, la batería no es muy duradera.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Muy bonito y económico.
Además si tre cargador.
Me gustó tanto que encargamos dos.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Por el precio la verdad que sorprende mucho, uno de los mejores calidad precio.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excente unidad en precio y calidad.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Falto dual sim y que tenga tecnologia nfc. Lean antes de comprar. (no como yo).
Cumplen con lo dicho. Bueno bonito y barato.
Lo recomiendo 👍como para actualizarse de celu de modelos antiguos.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente relación precio calidad el equipo es muy bonito y su desempeño es muy bueno.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Muy buen celular, llevo 1 mes usándolo y excelente en calidad - precio, color muy bonito, personalmente no me gustan la calidad de las fotografías pero como es de uso corporativo no tengo inconveniente, de resto genial.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Considero que xiaomi tiene varias referencias que destacan en su calidad precio y este smart phone es uno de ellos.
La batería tiene carga rápida, el celular es de 8 gb de ram y 256 gb de almacenamiento interno por su precio estoy mas que satisfecho.
Estuve probando con juegos como asphalt y el rendimiento es bueno aunque se recalienta un poquito. Si quieres almacenamiento adicional puedes comprar una microsd y tiene capacidad para 2 sim cards.
Mi único comentario es acerca de la cámara frontal que es de 8 mp y la calidad de las fotos es bastante baja. Y que trae muchas aplicaciones y juegos preinstalados que no necesariamente vas a utilizar por lo que deberías ir y desinstalarlas para liberar espacio. De resto una muy buena opción. Recomendado.",4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Calidad precio 🫵 9/10 por que 10 es perfecto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Muy buen equipo, calidad precio, buen rendimiento, muy recomendable.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Producto en buen estado 10/10 recomendado.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,El celular es bueno relativo a precio calidad la verdad el regalo perfecto para mí mamá.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Es un excelente celular para quienes no buscan gastar tanto pero quieren un producto de calidad, tiene un excelente rendimiento en muchos ámbitos y la batería muy buena, lo único que falla es la cámara, no es mala, sin embargo se le puede exigir algo más, en general es un producto muy recomendable.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bueno.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Exelente rapido.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente todo lo que estaba esperando.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bien.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Exelente se ve de buena calidad gracias.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Cómo nuevo, bien empacado y producto de calidad.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Bueno me gusto.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Es un buen teléfono me gusta.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Cumple las expectativas precio calidad.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Excelente producto calidad precio, un regalo ideal, mi madre está muy contenta.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Buen producto a excelente precio.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Esta muy bonito y comparar precio calidad perfecto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Excelente celular, la relación de precio con todas las características que ofrece, supero mis expectativas.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Exelente.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente. E comprado 2.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Está bien. Es un celular básico y un poco lento pero saca del aprieto.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,En relación precio es un buen equipo para trabajar.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Me parece buen producto.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Exelente.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Bueno.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bueno.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,No vino con el cargador de 33w.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Fino.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buen producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,"Hasta el momento muy buen equipo, excelente cámara y demás accesorios.",5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente compra!.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Es un celular gama media- baja. Bueno para alguien quien le interese contestar wth y tener capacidad para almacenar.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Me parece un buen producto costo beneficio.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Apenas para el precio.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy contento con la adquisición. Funciona bien y cumple con mis expectativas.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buena compra en relación calidad/precio. Muy recomendable para el uso cotidiano.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Bueno para ser tan barato.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Recomendado.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente producto.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Recibido sin novedad.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy bueno para ese precio.,5,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Muy buena compra.,4,MX15
Xiaomi Redmi 13C Dual SIM 256 GB midnight black 8 GB RAM,Excelente teléfono lo único malo es que su volumen es muy mínimo de resto bien.,5,MX15
